season,Season,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus
2025,2025,67,0,P012613   ,1.0,0.0,ULK,18,"JANTUNEN, MIKAEL",20:29,4,0,3,1,1,1,2,1,4,5,1,1,2,0,1,3,2,3,3.0
2025,2025,67,0,P011205   ,1.0,0.0,ULK,20,"HALL, DEVON",22:27,2,1,4,0,4,0,0,0,2,2,3,0,0,1,0,0,2,3,-17.0
2025,2025,67,0,P009783   ,0.0,1.0,ULK,50,"COLSON, BONZIE",18:59,2,0,2,0,1,2,2,2,2,4,0,1,2,0,0,2,1,1,-18.0
2025,2025,67,0,P007182   ,1.0,0.0,ULK,92,"BIRCH, KHEM",12:45,2,1,4,0,0,0,0,0,2,2,0,0,2,0,0,3,0,-4,-4.0
2025,2025,67,0,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,4,
2025,2025,67,0,Total,,,ULK,,Total,200:00,79,19,39,10,28,11,16,12,23,35,14,6,15,3,3,22,20,74,
2025,2025,74,1,P014117   ,1.0,0.0,MAD,0,"LYLES, TREY",24:43,14,3,9,1,2,5,6,1,4,5,2,1,3,2,1,2,3,13,40.0
2025,2025,74,1,P006482   ,0.0,1.0,MAD,1,"KRAMER, DAVID",09:22,0,0,0,0,1,0,0,1,2,3,0,0,1,0,0,1,0,0,0.0
2025,2025,74,1,P003733   ,1.0,1.0,MAD,6,"ABALDE, ALBERTO",17:43,9,0,2,3,5,0,0,0,0,0,0,0,0,0,0,2,1,4,11.0
2025,2025,74,1,P005928   ,1.0,0.0,MAD,7,"CAMPAZZO, FACUNDO",19:04,11,0,1,3,3,2,2,0,1,1,6,1,2,0,1,3,5,17,24.0
2025,2025,74,1,P008384   ,0.0,1.0,MAD,9,"PROCIDA, GABRIELE",07:45,2,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,-8.0
2025,2025,74,1,P003108   ,0.0,0.0,MAD,11,"HEZONJA, MARIO",14:15,5,1,4,1,4,0,0,0,1,1,0,1,1,0,1,1,0,-2,-7.0
2025,2025,74,1,P007027   ,0.0,0.0,MAD,12,"MALEDON, THEO",21:48,15,4,5,1,3,4,4,1,4,5,4,0,2,0,0,1,5,23,4.0
2025,2025,74,1,P009005   ,1.0,0.0,MAD,14,"DECK, GABRIEL",20:45,5,2,2,0,2,1,2,0,5,5,3,1,0,0,0,2,3,12,34.0
2025,2025,74,1,P007630   ,0.0,1.0,MAD,16,"GARUBA, USMAN",16:50,10,4,5,0,1,2,2,1,2,3,1,0,0,4,0,2,2,16,-1.0
2025,2025,74,1,P005791   ,1.0,0.0,MAD,22,"TAVARES, WALTER",22:48,13,6,6,0,0,1,1,0,9,9,0,1,3,3,0,1,1,23,25.0
2025,2025,74,1,PTGB      ,0.0,0.0,MAD,23,"LLULL, SERGIO",16:55,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,3,0,-1,16.0
2025,2025,74,1,P011247   ,0.0,1.0,MAD,24,"FELIZ, ANDRES",08:02,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,-1,-8.0
2025,2025,74,1,Team,0.0,0.0,MAD,,Team,,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,4,
2025,2025,74,1,Total,,,MAD,,Total,200:00,84,21,37,9,22,15,17,6,34,40,19,5,14,9,3,19,21,111,
2025,2025,74,0,P014015   ,1.0,1.0,ULK,0,"BACOT JR., ARMANDO",18:09,10,3,6,1,1,1,2,1,3,4,0,0,1,0,3,3,2,5,-10.0
2025,2025,74,0,P003091   ,0.0,1.0,ULK,1,"BIRSEN, METECAN",08:17,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,-4,-8.0
2025,2025,74,0,P009863   ,1.0,0.0,ULK,2,"BALDWIN IV, WADE",20:52,14,4,10,0,3,6,7,1,0,1,3,1,1,0,1,4,5,8,-20.0
2025,2025,74,0,P006661   ,1.0,1.0,ULK,3,"WILBEKIN, SCOTTIE",15:57,2,1,1,0,2,0,0,0,1,1,0,1,1,0,0,1,3,3,-13.0
2025,2025,74,0,P002849   ,0.0,0.0,ULK,4,"MELLI, NICOLO",14:40,3,0,0,1,3,0,0,1,3,4,1,1,1,0,0,3,3,6,-3.0
2025,2025,74,0,P014124   ,0.0,0.0,ULK,8,"HORTON TUCKER, TALEN",22:46,10,2,6,2,4,0,0,3,3,6,1,1,0,0,2,1,1,10,-14.0
2025,2025,74,0,P006961   ,1.0,0.0,ULK,13,"BIBEROVIC, TARIK",24:22,2,1,4,0,3,0,0,0,1,1,0,0,1,0,2,2,0,-8,-28.0
2025,2025,74,0,P007929   ,0.0,1.0,ULK,17,"BITIM, ONURALP",11:07,5,1,1,1,2,0,0,0,3,3,2,0,0,0,0,0,1,10,3.0
2025,2025,74,0,P012613   ,1.0,0.0,ULK,18,"JANTUNEN, MIKAEL",13:36,0,0,1,0,2,0,0,1,2,3,1,0,1,0,0,3,1,-2,-21.0
2025,2025,74,0,P011205   ,0.0,1.0,ULK,20,"HALL, DEVON",24:02,4,1,5,0,4,2,2,3,0,3,2,1,3,0,0,2,2,-1,-14.0
2025,2025,74,0,P009783   ,0.0,0.0,ULK,50,"COLSON, BONZIE",15:31,7,2,5,1,2,0,0,1,4,5,1,3,2,3,1,1,0,11,1.0
2025,2025,74,0,P007182   ,0.0,0.0,ULK,92,"BIRCH, KHEM",10:41,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,-3.0
2025,2025,74,0,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,5,
2025,2025,74,0,Total,,,ULK,,Total,200:00,58,15,41,6,28,10,13,16,21,37,11,8,11,3,9,22,19,43,
2025,2025,85,1,P014015   ,0.0,0.0,ULK,0,"BACOT JR., ARMANDO",14:25,3,1,3,0,0,1,2,1,2,3,0,0,0,1,0,3,1,2,12.0
2025,2025,85,1,P003091   ,0.0,1.0,ULK,1,"BIRSEN, METECAN",01:18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2025,2025,85,1,P009863   ,0.0,1.0,ULK,2,"BALDWIN IV, WADE",22:57,14,3,7,1,3,5,6,1,3,4,7,0,1,0,1,1,4,19,8.0
2025,2025,85,1,P002849   ,0.0,0.0,ULK,4,"MELLI, NICOLO",23:07,12,3,7,2,3,0,0,5,4,9,1,0,0,0,0,5,0,12,8.0
2025,2025,85,1,P014124   ,1.0,0.0,ULK,8,"HORTON TUCKER, TALEN",18:58,6,1,8,1,3,1,2,0,3,3,1,0,0,1,0,2,5,4,3.0
2025,2025,85,1,P014016   ,0.0,0.0,ULK,11,"BOSTON JR., BRANDON",13:15,8,0,0,2,4,2,2,0,1,1,1,0,0,0,0,0,1,9,13.0
2025,2025,85,1,P006961   ,1.0,0.0,ULK,13,"BIBEROVIC, TARIK",20:38,10,2,4,2,4,0,0,0,2,2,1,0,1,0,0,1,0,7,-1.0
2025,2025,85,1,P007929   ,0.0,1.0,ULK,17,"BITIM, ONURALP",02:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
2025,2025,85,1,P012613   ,1.0,1.0,ULK,18,"JANTUNEN, MIKAEL",23:55,3,0,3,1,2,0,0,0,3,3,3,0,1,0,0,1,0,3,5.0
2025,2025,85,1,P011205   ,1.0,0.0,ULK,20,"HALL, DEVON",23:32,10,4,6,0,3,2,2,2,0,2,2,2,0,0,1,2,4,12,4.0
2025,2025,85,1,P009783   ,0.0,1.0,ULK,50,"COLSON, BONZIE",19:22,11,2,3,2,4,1,1,0,3,3,1,1,0,0,0,3,2,12,15.0
2025,2025,85,1,P007182   ,1.0,0.0,ULK,92,"BIRCH, KHEM",15:57,4,2,3,0,0,0,0,4,2,6,1,0,2,0,1,5,3,5,4.0
2025,2025,85,1,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,5,1,6,0,0,0,0,0,0,0,6,
2025,2025,85,1,Total,,,ULK,,Total,200:00,81,18,44,11,26,12,15,18,24,42,19,3,5,2,3,23,20,92,
2025,2025,85,0,P014088   ,1.0,1.0,ASV,1,"SELJAAS, ZACHARY",28:24,7,2,2,1,4,0,0,1,2,3,2,0,1,0,0,2,2,8,0.0
2025,2025,85,0,P012268   ,1.0,1.0,ASV,2,"ATAMNA, ADAM",25:51,5,0,4,0,6,5,6,0,3,3,4,0,0,0,1,2,7,5,-4.0
2025,2025,85,0,P013371   ,0.0,0.0,ASV,3,"HARRISON, SHAQUILLE",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,85,0,P010316   ,0.0,0.0,ASV,8,"AJINCA, MELVIN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,85,0,P012618   ,1.0,0.0,ASV,10,"MASSA, BODIAN",23:59,6,3,7,0,0,0,0,0,4,4,0,1,2,0,0,4,3,4,2.0
2025,2025,85,0,P009556   ,0.0,1.0,ASV,16,"NGOUAMA, MEHDY",17:57,3,1,2,0,0,1,1,0,1,1,1,0,1,0,0,1,1,3,-16.0
2025,2025,85,0,P012731   ,1.0,1.0,ASV,24,"NDIAYE, MBAYE",26:41,10,2,2,1,3,3,6,1,3,4,2,0,1,2,0,3,3,12,-5.0
2025,2025,85,0,P014013   ,1.0,0.0,ASV,30,"WATSON, GLYNN",28:24,12,2,6,2,5,2,3,0,4,4,5,0,1,0,1,3,3,11,-9.0
2025,2025,85,0,P014014   ,0.0,1.0,ASV,32,"VAUTIER, BASTIEN",20:22,6,2,6,0,0,2,2,0,1,1,0,0,2,0,0,4,2,-1,-13.0
2025,2025,85,0,P010319   ,0.0,0.0,ASV,94,"TRAORE, ARMEL",28:22,18,5,5,2,2,2,2,2,3,5,0,1,1,1,0,1,2,25,-25.0
2025,2025,85,0,Team,0.0,0.0,ASV,,Team,,0,0,0,0,0,0,0,3,4,7,0,0,1,0,0,0,0,6,
2025,2025,85,0,Total,,,ASV,,Total,200:00,67,17,34,6,20,15,20,7,25,32,14,2,10,3,2,20,23,73,
2025,2025,91,1,P014015   ,0.0,0.0,ULK,0,"BACOT JR., ARMANDO",09:01,2,0,0,0,0,2,2,1,1,2,1,0,2,1,0,2,2,4,-3.0
2025,2025,91,1,P003091   ,0.0,0.0,ULK,1,"BIRSEN, METECAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,91,1,P009863   ,0.0,1.0,ULK,2,"BALDWIN IV, WADE",26:26,17,4,9,2,5,3,3,2,2,4,4,1,3,0,0,1,2,16,-1.0
2025,2025,91,1,P002849   ,1.0,0.0,ULK,4,"MELLI, NICOLO",23:39,8,1,2,2,4,0,0,1,3,4,2,1,3,0,0,5,4,8,-5.0
2025,2025,91,1,P014124   ,1.0,1.0,ULK,8,"HORTON TUCKER, TALEN",26:08,13,2,6,2,3,3,3,0,4,4,3,1,2,0,1,3,4,14,22.0
2025,2025,91,1,P014016   ,0.0,0.0,ULK,11,"BOSTON JR., BRANDON",06:38,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,-6,-3.0
2025,2025,91,1,P006961   ,1.0,0.0,ULK,13,"BIBEROVIC, TARIK",19:29,4,2,2,0,4,0,0,1,2,3,2,0,1,0,0,1,1,4,8.0
2025,2025,91,1,P007929   ,0.0,0.0,ULK,17,"BITIM, ONURALP",01:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,0.0
2025,2025,91,1,P012613   ,0.0,0.0,ULK,18,"JANTUNEN, MIKAEL",18:18,7,0,0,1,3,4,4,2,4,6,0,0,1,0,0,4,2,8,5.0
2025,2025,91,1,P011205   ,1.0,1.0,ULK,20,"HALL, DEVON",25:42,15,3,3,3,8,0,0,1,5,6,3,0,2,0,0,4,1,14,11.0
2025,2025,91,1,P009783   ,0.0,1.0,ULK,50,"COLSON, BONZIE",18:03,12,2,2,0,3,8,10,2,1,3,0,0,0,0,0,0,5,15,-6.0
2025,2025,91,1,P007182   ,1.0,1.0,ULK,92,"BIRCH, KHEM",25:15,6,3,3,0,0,0,0,0,4,4,2,1,1,0,0,4,1,9,17.0
2025,2025,91,1,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,5,
2025,2025,91,1,Total,,,ULK,,Total,200:00,84,17,27,10,31,20,22,12,29,41,17,4,17,1,1,29,22,89,
2025,2025,91,0,P006835   ,1.0,1.0,TEL,1,"HOARD, JAYLEN",29:32,13,4,9,1,2,2,3,5,5,10,0,0,0,0,0,2,2,16,-17.0
2025,2025,91,0,P013699   ,0.0,0.0,TEL,2,"CLARK III, JIMMY",16:54,2,0,0,0,4,2,2,2,1,3,0,1,0,0,0,3,2,1,-18.0
2025,2025,91,0,P013289   ,0.0,0.0,TEL,3,"SANTOS, MARCIO",03:16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-5.0
2025,2025,91,0,P014120   ,0.0,0.0,TEL,4,"LAVI, GUR",05:11,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,2.0
2025,2025,91,0,P013403   ,1.0,1.0,TEL,8,"WALKER IV, LONNIE",14:05,7,1,4,0,3,5,5,1,2,3,1,1,2,0,0,0,5,9,-17.0
2025,2025,91,0,P011219   ,1.0,1.0,TEL,9,"SORKIN, ROMAN",28:07,22,7,14,1,2,5,6,5,3,8,0,2,1,0,0,0,5,27,9.0
2025,2025,91,0,P014127   ,1.0,0.0,TEL,10,"BRISSETT, O'SHAE J",15:24,2,1,5,0,2,0,0,1,3,4,1,1,2,0,0,2,1,-1,-17.0
2025,2025,91,0,P013381   ,0.0,0.0,TEL,11,"RAYMAN, WILLIAM",15:17,6,1,2,1,1,1,1,0,0,0,0,1,0,0,0,5,5,6,19.0
2025,2025,91,0,P007990   ,0.0,0.0,TEL,12,"DIBARTOLOMEO, JOHN",06:06,2,0,0,0,2,2,2,1,0,1,0,1,0,0,0,2,2,2,-4.0
2025,2025,91,0,P014123   ,0.0,1.0,TEL,21,"DOWTIN JR, JEFFREY",24:13,8,2,7,0,2,4,5,0,0,0,1,1,1,0,0,1,3,3,-1.0
2025,2025,91,0,P014012   ,0.0,0.0,TEL,22,"LEAF, TJ",20:53,6,2,6,0,1,2,2,4,1,5,0,0,0,1,1,0,2,8,-8.0
2025,2025,91,0,P011193   ,1.0,1.0,TEL,45,"BLATT, TAMIR",21:02,2,1,1,0,3,0,0,1,2,3,7,0,2,0,0,4,1,4,12.0
2025,2025,91,0,Team,0.0,0.0,TEL,,Team,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-2,
2025,2025,91,0,Total,,,TEL,,Total,200:00,75,20,49,4,23,23,26,20,18,38,10,8,10,1,1,22,28,76,
2025,2025,101,1,P014015   ,0.0,0.0,ULK,0,"BACOT JR., ARMANDO",12:27,3,1,2,0,0,1,2,3,1,4,1,0,1,0,1,2,1,3,-4.0
2025,2025,101,1,P003091   ,0.0,0.0,ULK,1,"BIRSEN, METECAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,101,1,P009863   ,0.0,1.0,ULK,2,"BALDWIN IV, WADE",26:06,6,3,8,0,1,0,0,1,2,3,3,0,3,2,1,2,2,4,6.0
2025,2025,101,1,P002849   ,1.0,1.0,ULK,4,"MELLI, NICOLO",25:20,6,3,7,0,1,0,0,5,5,10,2,1,1,0,0,2,2,13,14.0
2025,2025,101,1,P014124   ,1.0,1.0,ULK,8,"HORTON TUCKER, TALEN",26:56,15,4,5,1,2,4,6,1,2,3,2,0,2,1,0,3,3,15,5.0
2025,2025,101,1,P014016   ,0.0,0.0,ULK,11,"BOSTON JR., BRANDON",05:18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-3,-1.0
2025,2025,101,1,P006961   ,1.0,1.0,ULK,13,"BIBEROVIC, TARIK",20:10,10,2,5,2,6,0,0,0,2,2,1,0,2,0,0,4,0,0,2.0
2025,2025,101,1,P007929   ,0.0,0.0,ULK,17,"BITIM, ONURALP",16:02,7,2,2,1,2,0,0,0,3,3,0,2,0,2,0,1,0,12,0.0
2025,2025,101,1,P012613   ,0.0,0.0,ULK,18,"JANTUNEN, MIKAEL",15:37,1,0,0,0,0,1,1,0,2,2,2,0,1,0,0,2,2,4,-6.0
2025,2025,101,1,P011205   ,1.0,1.0,ULK,20,"HALL, DEVON",24:56,14,3,3,1,4,5,6,2,0,2,2,0,0,0,0,3,4,15,3.0
2025,2025,101,1,P009783   ,0.0,0.0,ULK,50,"COLSON, BONZIE",17:07,10,2,7,2,3,0,0,1,4,5,0,1,0,0,0,1,0,9,6.0
2025,2025,101,1,P007182   ,1.0,0.0,ULK,92,"BIRCH, KHEM",10:01,2,1,4,0,0,0,0,2,1,3,0,0,0,0,0,2,1,1,5.0
2025,2025,101,1,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,
2025,2025,101,1,Total,,,ULK,,Total,200:00,74,21,44,7,19,11,15,16,23,39,13,4,12,5,2,23,15,74,
2025,2025,101,0,P011157   ,1.0,1.0,HTA,0,"MOTLEY, JOHNATHAN",18:31,14,4,4,2,3,0,0,1,1,2,1,0,4,0,0,4,2,10,-5.0
2025,2025,101,0,P010568   ,0.0,1.0,HTA,1,"JONES, CHRIS",16:10,4,2,5,0,1,0,0,0,2,2,2,0,0,0,1,1,2,4,0.0
2025,2025,101,0,P013402   ,0.0,1.0,HTA,2,"BLAKENEY, ANTONIO",19:27,8,3,4,0,4,2,3,0,1,1,1,1,0,0,1,0,2,6,-2.0
2025,2025,101,0,P009846   ,1.0,1.0,HTA,3,"BRYANT, ELIJAH",35:35,19,1,7,4,5,5,5,1,4,5,3,2,2,0,1,1,10,28,-3.0
2025,2025,101,0,P013283   ,0.0,0.0,HTA,9,"PALATIN, GUY",02:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0
2025,2025,101,0,P004846   ,0.0,0.0,HTA,10,"TIMOR, BAR",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,101,0,P008858   ,0.0,0.0,HTA,11,"ENNIS, TYLER",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,101,0,P012609   ,1.0,0.0,HTA,17,"MALCOLM, COLLIN",26:20,2,1,2,0,4,0,0,0,2,2,0,1,0,0,0,2,1,-1,2.0
2025,2025,101,0,P011823   ,0.0,0.0,HTA,21,"ODIASE, TAI",07:24,0,0,2,0,0,0,0,1,1,2,0,0,0,1,1,2,1,-1,2.0
2025,2025,101,0,P002580   ,1.0,1.0,HTA,22,"MICIC, VASILIJE",29:50,11,2,8,2,5,1,1,0,1,1,3,0,2,0,1,1,2,4,-5.0
2025,2025,101,0,P013284   ,0.0,0.0,HTA,24,"WAINRIGHT, ISH",21:29,2,1,1,0,1,0,0,0,2,2,1,0,0,0,0,3,0,1,-1.0
2025,2025,101,0,P012788   ,1.0,0.0,HTA,25,"OTURU, DAN",22:41,8,4,7,0,0,0,0,5,4,9,0,0,2,1,0,1,2,14,-12.0
2025,2025,101,0,Team,0.0,0.0,HTA,,Team,,0,0,0,0,0,0,0,2,4,6,0,0,2,0,0,0,0,4,
2025,2025,101,0,Total,,,HTA,,Total,200:00,68,18,40,8,23,8,9,10,22,32,11,4,12,2,5,15,22,69,
2025,2025,118,1,P014007   ,0.0,1.0,PAR,2,"MILTON, SHAKE",29:03,13,2,6,1,1,6,8,0,1,1,4,0,2,0,0,2,6,14,-6.0
2025,2025,118,1,P012997   ,0.0,0.0,PAR,3,"MUURINEN, MIIKKA",02:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-5.0
2025,2025,118,1,P013370   ,1.0,1.0,PAR,4,"WASHINGTON, DUANE",26:43,11,0,5,3,6,2,2,0,2,2,3,1,0,0,0,4,2,7,10.0
2025,2025,118,1,P010581   ,1.0,0.0,PAR,5,"OSETKOWSKI, DYLAN",14:03,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,-20.0
2025,2025,118,1,P012167   ,0.0,0.0,PAR,8,"BOSNJAKOVIC, MITAR",03:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,118,1,P012943   ,0.0,0.0,PAR,10,"MIJAILOVIC, UROS",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,118,1,P008232   ,1.0,0.0,PAR,11,"POKUSEVSKI, ALEKSEJ",08:26,2,1,1,0,1,0,0,0,1,1,0,1,1,2,0,1,1,4,-3.0
2025,2025,118,1,P012720   ,1.0,1.0,PAR,12,"BROWN, STERLING",35:22,27,8,9,2,7,5,6,0,3,3,3,0,2,0,0,4,6,26,-8.0
2025,2025,118,1,P006760   ,0.0,1.0,PAR,17,"BONGA, ISAAC",30:40,8,2,3,1,4,1,2,4,4,8,2,1,1,0,0,2,4,15,-10.0
2025,2025,118,1,P013667   ,0.0,0.0,PAR,24,"FERNANDO, BRUNO",14:44,8,2,4,0,0,4,4,1,1,2,0,0,2,0,0,2,4,8,-2.0
2025,2025,118,1,P001932   ,1.0,0.0,PAR,33,"CALATHES, NICK",14:17,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0,4,1,-4,-18.0
2025,2025,118,1,P011981   ,0.0,1.0,PAR,88,"JONES, TYRIQUE",21:23,18,7,10,0,0,4,4,0,3,3,2,0,0,1,0,3,3,21,2.0
2025,2025,118,1,Team,0.0,0.0,PAR,,Team,,0,0,0,0,0,0,0,2,4,6,0,0,1,0,0,0,0,5,
2025,2025,118,1,Total,,,PAR,,Total,200:00,87,22,39,7,19,22,28,7,21,28,14,7,9,3,0,25,27,97,
2025,2025,118,0,P014015   ,0.0,1.0,ULK,0,"BACOT JR., ARMANDO",09:50,3,0,0,1,1,0,0,0,1,1,0,0,1,0,0,3,0,0,9.0
2025,2025,118,0,P009863   ,0.0,1.0,ULK,2,"BALDWIN IV, WADE",24:47,15,2,4,1,4,8,8,0,3,3,8,0,4,0,0,3,7,21,10.0
2025,2025,118,0,P002849   ,1.0,0.0,ULK,4,"MELLI, NICOLO",23:08,11,1,2,3,5,0,1,2,4,6,4,1,2,0,0,3,3,16,3.0
2025,2025,118,0,P014124   ,1.0,0.0,ULK,8,"HORTON TUCKER, TALEN",24:08,6,2,6,0,1,2,3,1,4,5,2,1,2,0,2,2,5,7,4.0
2025,2025,118,0,P014016   ,0.0,0.0,ULK,11,"BOSTON JR., BRANDON",06:11,4,2,3,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,-1.0
2025,2025,118,0,P006961   ,1.0,0.0,ULK,13,"BIBEROVIC, TARIK",24:09,14,1,4,4,6,0,0,0,3,3,1,0,1,0,1,2,0,9,16.0
2025,2025,118,0,P007929   ,0.0,0.0,ULK,17,"BITIM, ONURALP",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,118,0,P012613   ,0.0,1.0,ULK,18,"JANTUNEN, MIKAEL",28:42,19,2,4,4,5,3,4,1,2,3,0,0,1,0,0,3,5,19,12.0
2025,2025,118,0,P011205   ,1.0,1.0,ULK,20,"HALL, DEVON",27:35,9,2,3,1,6,2,2,1,3,4,6,0,0,0,0,2,1,12,7.0
2025,2025,118,0,P008104   ,0.0,0.0,ULK,32,"ZAGARS, ARTURS",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,118,0,P009783   ,0.0,1.0,ULK,50,"COLSON, BONZIE",16:26,12,2,3,1,1,5,5,0,1,1,1,1,0,0,0,2,3,15,-1.0
2025,2025,118,0,P007182   ,1.0,0.0,ULK,92,"BIRCH, KHEM",15:04,6,3,4,0,0,0,1,0,2,2,0,1,1,0,0,5,1,2,1.0
2025,2025,118,0,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,
2025,2025,118,0,Total,,,ULK,,Total,200:00,99,17,33,15,29,20,24,8,23,31,22,4,12,0,3,27,25,105,
2025,2025,126,1,P014015   ,0.0,0.0,ULK,0,"BACOT JR., ARMANDO",10:13,5,2,3,0,0,1,1,1,3,4,1,0,2,0,0,0,2,9,0.0
2025,2025,126,1,P009863   ,0.0,1.0,ULK,2,"BALDWIN IV, WADE",25:12,18,4,8,2,5,4,4,1,1,2,3,2,3,1,0,0,4,20,3.0
2025,2025,126,1,P002849   ,1.0,1.0,ULK,4,"MELLI, NICOLO",26:11,4,2,4,0,1,0,0,3,3,6,1,2,2,0,0,3,2,7,8.0
2025,2025,126,1,P014124   ,1.0,0.0,ULK,8,"HORTON TUCKER, TALEN",19:23,8,3,9,0,1,2,2,0,3,3,0,0,1,2,1,2,2,4,-5.0
2025,2025,126,1,P014016   ,0.0,0.0,ULK,11,"BOSTON JR., BRANDON",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,126,1,P006961   ,1.0,1.0,ULK,13,"BIBEROVIC, TARIK",22:50,8,1,4,2,6,0,0,0,1,1,2,0,0,0,1,2,0,1,0.0
2025,2025,126,1,P007929   ,0.0,0.0,ULK,17,"BITIM, ONURALP",13:24,2,0,0,0,1,2,2,1,1,2,0,0,0,0,0,2,1,2,-1.0
2025,2025,126,1,P012613   ,0.0,0.0,ULK,18,"JANTUNEN, MIKAEL",20:48,2,0,2,0,4,2,2,1,4,5,2,0,0,0,0,4,5,4,0.0
2025,2025,126,1,P011205   ,1.0,1.0,ULK,20,"HALL, DEVON",29:44,9,0,3,3,7,0,0,2,1,3,3,0,2,0,0,2,1,5,6.0
2025,2025,126,1,P008104   ,0.0,0.0,ULK,32,"ZAGARS, ARTURS",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,126,1,P009783   ,0.0,1.0,ULK,50,"COLSON, BONZIE",21:39,8,1,2,2,4,0,0,2,1,3,4,2,0,0,0,1,3,16,1.0
2025,2025,126,1,P007182   ,1.0,0.0,ULK,92,"BIRCH, KHEM",10:36,2,0,1,0,0,2,2,1,2,3,0,0,0,0,0,3,2,3,-2.0
2025,2025,126,1,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,
2025,2025,126,1,Total,,,ULK,,Total,200:00,66,13,36,9,29,13,13,12,25,37,16,6,10,3,2,19,22,76,
2025,2025,126,0,P007947   ,1.0,0.0,VIR,1,"VILDOZA, LUCA",22:34,8,1,2,2,4,0,0,0,4,4,5,1,2,0,1,4,0,8,-3.0
2025,2025,126,0,P011987   ,1.0,0.0,VIR,3,"EDWARDS, CARSEN",24:39,11,3,8,0,8,5,6,0,3,3,1,0,4,0,2,3,6,-2,-1.0
2025,2025,126,0,P006739   ,0.0,1.0,VIR,6,"PAJOLA, ALESSANDRO",17:26,5,1,1,1,2,0,0,0,2,2,5,1,2,1,0,3,0,8,1.0
2025,2025,126,0,P012687   ,0.0,1.0,VIR,7,"NIANG, SALIOU",19:11,3,0,0,1,1,0,0,0,2,2,1,0,1,0,0,3,0,2,1.0
